MNXR01	MNXR01	PROTON-PMF interconversion
MNXR02	MNXR02	PROTON import/export at model boundary
MNXR03	MNXR03	PMF exchange across membrane
MNXR190563	Betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(11Z))
MNXR190565	Betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(9Z))
MNXR190567	Betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z))
MNXR190569	Betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(9Z))
MNXR190571	Acetyl-CoA synthetase
MNXR190573	Acetoin dehydrogenase
MNXR190575	Adenosine deaminase
MNXR190577	ADP:ATP adenylyltransferase
MNXR190579	Adenosylcobinamide-phosphate synthase
MNXR190581	Adentylate kinase (GTP)
MNXR190583	Adenosylmethionine decarboxylase
MNXR190585	Adenosine kinase
MNXR190587	Adenosine kinase
MNXR190589	Adenosine kinase
MNXR190591	Adenosine hydrolase
MNXR190593	Adenosine facilated transport in cytosol
MNXR190595	Adenosine transport in via proton symport
MNXR190597	Adenosyl cobinamide kinase
MNXR190599	ADOCBLS2
MNXR190601	Activation of adipic acid for formation of adipoyl carnitine
MNXR190603	Thioesterification of adipoyl coA for release into cytosol
MNXR190605	ADPribose transport
MNXR190607	Adenine phosphoribosyltransferase
MNXR190609	Adenylyl-selenate kinase
MNXR190611	Adenosylhomocysteinase, mitochondria
MNXR190613	Adenylsuccinate lyase
MNXR190615	AGAIAGT
MNXR190617	N-acetylglucosamine-6-phosphate deacetylase
MNXR190619	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase
MNXR190621	1-octadec-9-enoyl-sn-glycerol 3-phosphateO-acyltransferase (n-C16:0) (CoA substrate)
MNXR190623	AHCYS transport
MNXR190625	Phosphoribosylaminoimidazolecarboxamide formyltransferase
MNXR190628	AICART2
MNXR190630	AKACAL
MNXR190632	AKGCAL
MNXR190634	2-Oxogluterate dehydrogenase
MNXR190636	AKPCAL
MNXR190638	AKSCAL
MNXR190640	D-alanine-D-alanine dipeptidase
MNXR190642	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)
MNXR190644	D-alanine-D-alanine ligase (reversible)
MNXR190646	D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm)
MNXR190648	ALACt2r
MNXR190650	ALAS
MNXR190658	Assumed Passive Diffusion into Extracellular Space
MNXR190660	S-Adenosyl-L-methionine intracellular diffusion
MNXR190662	S adenosyl L methionine transport in via proton symport
MNXR190664	S-Adenosyl-L-methionine reversible transport, chloroplast
MNXR190666	ATP:1D-myo-Inositol 1,4,5,6-tetrakisphosphate phosphotransferase
MNXR190668	ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase
MNXR190670	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)
MNXR190672	S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8)
MNXR190674	S-adenosylmethione:2-demethylmenaquinone methyltransferase
MNXR190676	AMP nucleosidase
MNXR190678	Anthranilate phosphoribosyltransferase
MNXR190680	Ap4A hydrolase
MNXR190682	Ap4A hydrolase, asymmetrically
MNXR190684	Ap4A synthetase
MNXR190686	S-adenosylmethioninamine:putrescine 3-aminopropyltransferase, mitochondria
MNXR190688	APS:ATP adenylyltransferase
MNXR190690	Tetrahydrodipicolinate acetyltransferase
MNXR190692	Aminopropylcadaverine synthase
MNXR190694	Acetolactate synthase (step 2)
MNXR190696	ATP:pantetheine-4'-phosphate adenylyltransferase
MNXR190698	Adenosine 5"-phosphosulfate transport, chloroplast
MNXR190700	Carnitine transferase
MNXR190702	Fatty acid intracellular transport
MNXR190704	Aerobactin reductase
MNXR190705	aerobactin reductase
MNXR190706	Aerobactin transport via ABC system (periplasm)
MNXR190707	aerobactin transport via ABC system (periplasm)
MNXR190708	Aerobactin Fe-loading reaction (spontaneous)
MNXR190709	aerobactin Fe-loading reaction (spontaneous)
MNXR190710	Aerobactin secretion (to periplasm)
MNXR190712	ARI
MNXR190714	S-adenosylmethioninamine:spermidine 3-aminopropyltransferase
MNXR190716	Arginine succinyltransferase
MNXR190718	ATP:GDP phosphotransferase, mitochondria
MNXR190720	ATP adenylyltransferase
MNXR190722	ATP amine hydrolysis (spontaneous)
MNXR190724	ATRZCH
MNXR190725	Atrazine chlorohydrolase
MNXR190726	Biotin acetyl CoA carboxylase ligase
MNXR190728	4-hydroxybenzoate--coenzyme A ligase
MNXR190730	Branched-chain-amino-acid transaminase, chloroplast
MNXR190732	Beta-D-Glucosyl-2-coumarinate glucohydrolase
MNXR190734	BLAT
MNXR190736	3',5'-bisphosphate nucleotidase
MNXR190738	3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase
MNXR190740	BRFAPS
MNXR190742	DMNONCRNCPT2
MNXR190744	Carnitine O-palmitoyltransferase
MNXR190746	Carnitine O-stearoyl transferase
MNXR190748	Cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)
MNXR190750	Production of propionylcarnitine
MNXR190754	Production of isovalerylcarnitine
MNXR190756	Production of octanoylcarnitine
MNXR190758	Enoyl CoA hydratasealdolase
MNXR190760	Cobinamide adenyltransferase
MNXR190762	Cob(1)alamin transport via ABC system
MNXR190764	Cobalamin uptake in via ABC transport
MNXR190766	CBLD
MNXR190768	Carbonyl reductase [NADPH] 1
MNXR190770	Carbonyl reductase [NADPH] 1
MNXR190772	CDP-Diacylglycerol pyrophostatase (n-C12:0)
MNXR190774	CDP-Diacylglycerol pyrophostatase (C16:0, C19:0)
MNXR190776	CDAPPA HP
MNXR190778	CDGGGS
MNXR190780	CDGGGS2
MNXR190782	CDGGGSAT
MNXR190784	CDGGGSAT2
MNXR190786	CDGGIPT
MNXR190788	CDGGIPT2
MNXR190792	CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(11Z)/16:0)
MNXR190794	CDP-diacylglycerol: myo-inositol 3-phosphatidyltransferase (18:1(9Z)/16:0)
MNXR190796	CDP-diacylglycerol synthetase (18:1(11Z)/16:0)
MNXR190798	CDP-diacylglycerol synthetase (18:1(9Z)/16:0)
MNXR190800	CDP phosphohydrolase
MNXR190802	CDP diacylglycerol inositon 3-phosphatidyltransferase
MNXR190804	CDP nuclear transport
MNXR190806	Choline O-acetyltransferase
MNXR190808	Choline phosphate cytididyltransferase
MNXR190810	Cholestenol delta isomerase lumped reaction
MNXR190812	Steroid sulfotransferase
MNXR190814	CMP deaminase
MNXR190816	CMP nucleosidase
MNXR190818	CMP transport inout via proton symport
MNXR190820	CMP transport via diffusion (extracellular to periplasm)
MNXR190822	Enoyl CoA hydratasealdolase
MNXR190824	CODHr
MNXR190826	Carboxylesterase (cocaine) (er)
MNXR190828	Choline-phosphate cytidylyltransferase
MNXR190830	Oxygen Independent coproporphyrinogen-III oxidase
MNXR190832	Carnitine-propcarnitine carrier, peroxisomal
MNXR190834	D-Carnitine-CoA Ligase
MNXR190835	1 chebi:11060@rheaC:comp + 1 chebi:30616@rheaC:comp + 1 chebi:57287@rheaC:comp <?> 1 chebi:43474@rheaC:comp + 1 chebi:456216@rheaC:comp + 1 chebi:62047@rheaC:comp
MNXR190836	D-carnitine transport via ABC system (periplasm)
MNXR190837	D-carnitine transport via ABC system (periplasm)
MNXR190838	D-carnitine outward transport (H+ antiport)
MNXR190839	D-carnitine outward transport (H+ antiport)
MNXR190840	D-carnitine transport via diffusion (extracellular to periplasm)
MNXR190841	1 chebi:11060@rheaC:out <?> 1 chebi:11060@rheaC:in
MNXR190842	L-carnitine/D-carnitine antiporter (periplasm)
MNXR190843	L-carnitine/D-carnitine antiporter (periplasm)
MNXR190844	Citrate synthase
MNXR190846	3-cis-2-trans-enoyl-CoA isomerase
MNXR190850	CTP synthase (glutamine)
MNXR190852	CTP transport from cytosol to the mitochondria
MNXR190854	CTPCMP antiport
MNXR190856	Cytidine deaminase
MNXR190858	Cytidine hydrolase
MNXR190860	ATP:cytidine 5'-phosphotransferase
MNXR190862	Cytidine kinase (GTP)
MNXR190864	Cytidine facilated transport in cytosol
MNXR190866	Cytidine transport in via proton symport
MNXR190868	Cytidine transport in via sodium symport
MNXR190870	Cytidylate kinase (CMP)
MNXR190872	Cytosine 5 methyltransferase
MNXR190874	Diaminopimelate decarboxylase
MNXR190876	CDP-diacylglycerol synthetase (n-C12:0)
MNXR190878	CDP-diacylglycerol synthetase (C16:0, C19:0)
MNXR190880	DASYN HP
MNXR190882	DATP cytidine 5'-phosphotransferase
MNXR190884	DATP:uridine 5'-phosphotransferase
MNXR190886	3,4-Dihydroxy-2-butanone-4-phosphate synthase
MNXR190887	DIOHBUTANONEPSYN-RXN
MNXR190888	Dodecenoyl-Coenzyme A delta isomerase
MNXR190890	Deoxycytidine kinase, nuclear (UTP)
MNXR190892	DCPDPS
MNXR190894	DCTP cytidine 5'-phosphotransferase
MNXR190896	DCTP:uridine 5'-phosphotransferase
MNXR190898	Palmitoyl CoA desaturase n C160CoA n C161CoA
MNXR190902	Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase
MNXR190904	Cytidylate kinase (dCMP,dGTP)
MNXR190906	DGTP:uridine 5'-phosphotransferase
MNXR190908	Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)
MNXR190910	Dihydroxydecaprenylbenzoate methyltransferase
MNXR190914	Dihydrofolate reductase
MNXR190916	Dihydrofolate reductase (NAD+)
MNXR190918	1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA Hydratase/Isomerase/Ketothiolase complex
MNXR190920	S-2-methylbutanoyl-CoA enzyme N6-dihydrolipoyllysine
MNXR190922	Diamine transaminase
MNXR190924	Digalside hs intracellular transport
MNXR190925	rxn33599
MNXR190926	D Lysine2 oxoglutarate aminotransferase
MNXR190927	1 chebi:16810@rheaC:comp + 1 chebi:32557@rheaC:comp <?> 1 chebi:29986@rheaC:comp + 1 chebi:58183@rheaC:comp
MNXR190928	D Lysinepyruvate aminotransferase
MNXR190929	D-Lysine:pyruvate aminotransferase
MNXR190930	Carnitine fatty-acyl transferase
MNXR190934	DMQMT6m
MNXR190936	Deamino-NAD+ nucleotidohydrolase
MNXR190938	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming), chloroplast
MNXR190940	Dopamine:amet O-methyltransferase
MNXR190942	Dopamine Sulfotransferase
MNXR190944	Dephospho-CoA kinase
MNXR190946	Pyrophasphatase (dephospho-CoA)
MNXR190948	DTTP cytidine 5'-phosphotransferase
MNXR190950	DTTP:uridine 5'-phosphotransferase
MNXR190952	DUTP cytidine 5'-phosphotransferase
MNXR190954	DUTP:uridine 5'-phosphotransferase
MNXR190956	Enoyl-CoA hydratase (18:1)(2E)
MNXR190958	2 Methylprop 2 enoyl CoA 2 Methylbut 2 enoyl CoA
MNXR190960	Trans-2-enoyl-CoA reductase (18:0) (NADPH)
MNXR190962	Ecgonine methyl esterase (ER)
MNXR190964	Ethanolamine-phosphate cytidylyltransferase
MNXR190966	Estrogen sulfotransferase
MNXR190968	CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:0/18:1(9Z))
MNXR190970	CDP-ethanolamine: diacylglycerol ethanolamine phosphotransferase (18:1(11Z)/18:1(9Z))
MNXR190972	Fatty acid peroxisomal transport via ABC system
MNXR190974	Fatty acyl CoA peroxisomal transport via ABC system
MNXR190976	Fatty acyl-CoA peroxisomal transport via ABC system (16:0)
MNXR190978	Fatty acyl CoA transport via ABC system
MNXR190980	Fatty-acid-CoA thioesterase (decanoate)
MNXR190982	Fatty-acid-CoA thioesterase (dodecanoate)
MNXR190984	Fatty-acid-CoA thioesterase (tetradecanoate)
MNXR190986	Fatty-acid-CoA thioesterase (hexadecanoate)
MNXR190988	Fatty-acid-CoA thioesterase (octadecanoate)
MNXR190990	Gamma-Linolenoyl-CoA hydrolase (18:3(6Z,9Z,12Z))
MNXR190992	Formation of Hexanoic Acid
MNXR190994	Fatty-acid-CoA thioesterase (octanoate)
MNXR190996	Fatty acid CoA ligase decanoate peroxisomal
MNXR190998	Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)
MNXR191000	Fatty acid CoA ligase dodecanoate peroxisomal
MNXR191002	Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)
MNXR191004	Fatty acid CoA ligase tetradecanoate
MNXR191006	Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)
MNXR191008	Fatty acid CoA ligase hexadecanoate
MNXR191010	Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)
MNXR191012	Fatty acid CoA ligase hexadecenoate
MNXR191014	Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling)
MNXR191016	Fatty-acid--CoA ligase
MNXR191018	Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling)
MNXR191020	Gamma-Linolenic acid:CoA ligase (AMP-forming)
MNXR191022	Alpha-Linolenic acid:CoA ligase (AMP-forming)
MNXR191024	Fatty-acid--CoA ligase
MNXR191026	Fatty-acid--CoA ligase
MNXR191028	Fatty-acid--CoA ligase
MNXR191031	Fatty-acid--CoA ligase
MNXR191033	Fatty-acid--CoA ligase
MNXR191035	Fatty-acid--CoA ligase (n-C26:0)
MNXR191037	Fatty-acid--CoA ligase (octanoate)
MNXR191039	Fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling)
MNXR191041	Fatty acid oxidation tetradecansoyl CoA peroxisomal
MNXR191043	Fatty acid oxidation octanoyl CoA peroxisomal
MNXR191045	Fatty acid synthase n C100
MNXR191047	Fatty acyl CoA synthase n C100CoA
MNXR191049	Fatty acid synthase n C120
MNXR191051	Fatty acyl CoA synthase n C120CoA
MNXR191053	Fatty acid synthase n C140
MNXR191055	Fatty acyl CoA synthase n C140CoA
MNXR191057	Fatty acid synthase n C160
MNXR191059	Fatty acyl CoA synthase n C160CoA
MNXR191061	Fatty acid synthase n C180
MNXR191063	Fatty acyl CoA synthase n C180CoA
MNXR191065	FAS200
MNXR191067	Fatty acyl CoA synthase n C80CoA lumped reaction
MNXR191069	Fatty acid synthase n C80 lumped reaction
MNXR191071	FASm180
MNXR191072	fatty acid synthase - tuberculostearic acid
MNXR191073	D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase
MNXR191075	FBPO
MNXR191077	Enoyl coa hydratasealdolase
MNXR191079	Ferrous iron uptake (GTP-dependent), plasma membrane
MNXR191085	Farnesyl pyrophosphate synthase
MNXR191087	Lipid, flip-flop intracellular transport
MNXR191089	Fructoselysine phosphate deglycase
MNXR191091	Fructose transport via ATP transporter
MNXR191093	Trans,trans,cis-geranylgeranyl diphosphate synthase
MNXR191095	Formyltetrahydrofolate deformylase
MNXR191097	10-formyltetrahydrofolate:NADP+ oxidoreductase
MNXR191099	Formate-tetrahydrofolate ligase
MNXR191101	S-Adenosyl-L-methionine:O-galactoglycan 6-methyltransferase (4hproaraara(gal)megal)
MNXR191103	S-Adenosyl-L-methionine:O-galactoglycan 6-methyltransferase (4hproaraaramegal)
MNXR191105	Beta-D-Glucose-6-phosphate NADP+ 1-oxoreductase
MNXR191107	Glucose 6 phosphate isomerase
MNXR191109	Guanidinoacetate N-methyltransferase (c)
MNXR191111	Galactofuranose transferse (M tb)
MNXR191113	Hydrolysis of Glycylleucine in the small intestine for cellular uptake
MNXR191114	15464
MNXR191115	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase
MNXR191116	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase
MNXR191117	Gulonolactone endoplasmic reticular transport
MNXR191118	rxn31818
MNXR191119	Histidase r
MNXR191120	L-histidine ammonia-lyase (urocanate-forming)
MNXR191121	Isocitrate dehydrogenase (NADP+), reversible
MNXR191122	ISOCITDEH-RXN
MNXR191123	Isocitrate lyase
MNXR191124	ISOCIT-CLEAV-RXN
MNXR191125	L amino acid ligase Gly Leu
MNXR191126	L-amino acid ligase (Gly-Leu)
MNXR191127	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase
MNXR191128	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase
MNXR191129	Hydrolysis of leucylglycine
MNXR191130	12759
MNXR191131	Hydrolysis of Leucylleucine in the small intestine for cellular uptake
MNXR191132	15466
MNXR191133	L-leucine transport via ABC system
MNXR191134	ABC-35-RXN
MNXR191135	L leucine reversible transport via proton symport
MNXR191136	Cotransport of L-leucine and H+
MNXR191137	L-leucine transport in via sodium symport
MNXR191138	L-leucine:Na+ symport
MNXR191139	L-Leucine exchange
MNXR191140	RXN66-447
MNXR191141	L-leucine transport out via proton antiport (periplasm)
MNXR191142	L-leucine:proton antiport
MNXR191143	L leucine dehydrogenase
MNXR191144	L-leucine:NAD+ oxidoreductase (deaminating)
MNXR191145	NN5HBPRT
MNXR191146	Nicotinate-nucleotide 5-hydroxybenzimidazole phosphoribosyltransferase
MNXR191147	NO
MNXR191148	peroxynitrite formation (spontanous)
MNXR191149	DM no
MNXR191150	nitric oxide transport via diffusion (extracellular to periplasm)
MNXR191151	Nitric-oxide synthase
MNXR191152	L-arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)
MNXR191153	Superoxide anion exchange
MNXR191154	superoxide anion transport via diffusion (extracellular to periplasm)
MNXR191155	Cytochrome P450 27
MNXR191156	3alpha,7alpha-dihydroxy-5beta-cholestanate,NADPH:oxygen oxidoreductase (26-hydroxylating)
MNXR191157	Exchange of Phosphatidate
MNXR191158	Transport of phosphatidate, mitochondrial
MNXR191159	Phosphoglycerate kinase
MNXR191160	6
MNXR191161	Phosphatidylglycerol phosphate phosphatase (homo sapiens)
MNXR191162	1 chebi:15377@rheaC:comp + 1 chebi:60522@rheaC:comp <?> 1 chebi:43474@rheaC:comp + 1 chebi:60523@rheaC:comp
MNXR191163	PHTO
MNXR191164	phthiocol oxygenase
MNXR191165	Phosphoribulokinase
MNXR191166	ATP:D-ribulose-5-phosphate 1-phosphotransferase
MNXR191169	O Phospho L serine transport in via proton symport
MNXR191171	O-Phospho-L-serine exchange
MNXR191175	Phosphatidylserine synthase homo sapiens
MNXR191176	L-1-phosphatidylethanolamine:L-serine phosphatidyltransferase
MNXR191177	L-1-phosphatidylethanolamine:L-serine phosphatidyltransferase
MNXR191178	Quinol monooxygenase (Ubiquinol-8)
MNXR191179	quinol monooxygenase (Ubiquinol-8)
MNXR191180	Quinol monooxygenase (menaquinol 8)
MNXR191181	quinol monooxygenase (menaquinol 8)
MNXR191182	Ribulose-bisphosphate carboxylase
MNXR191183	D-Ribulose 1,5-bisphosphate oxygenase
MNXR191184	Ribulose-bisphosphate carboxylase
MNXR191185	3-phospho-D-glycerate carboxy-lyase (dimerizing; D-ribulose-1,5-bisphosphate-forming)
MNXR191186	RBPI
MNXR191187	alpha-D-ribose 1,5-bisphosphate aldose-ketose-isomerase
MNXR191188	RE2292
MNXR191189	9852
MNXR191190	Microsomal Epoxide Hydrolase
MNXR191191	RXN-22220
MNXR191192	RE3335
MNXR191193	RE3335
MNXR191194	secondary/obsolete/fantasy identifier
MNXR191195	R02979
MNXR191196	secondary/obsolete/fantasy identifier
MNXR191197	superoxide:superoxide oxidoreductase
MNXR191198	secondary/obsolete/fantasy identifier
MNXR191199	1 chebi:146260@rheaC:comp + 1 chebi:30616@rheaC:comp <?> 1 chebi:146261@rheaC:comp + 1 chebi:33019@rheaC:comp
MNXR191200	secondary/obsolete/fantasy identifier
MNXR191201	TMDSf
MNXR191202	secondary/obsolete/fantasy identifier
MNXR191203	ATP phosphohydrolase (disaccharide-importing)
MNXR191204	Isocitrate:NADP+ oxidoreductase (decarboxylating)
MNXR191205	isocitrate dehydrogenase (NADP+)
MNXR191206	secondary/obsolete/fantasy identifier
MNXR191207	11293
MNXR191208	D-Glucose:NADP+ 1-oxidoreductase
MNXR191209	D-Glucose:NADP+ 1-oxidoreductase
MNXR191210	(3S)-citryl-CoA oxaloacetate-lyase (acetyl-CoA-forming)
MNXR191211	RXN-7929
MNXR191212	(3S)-citryl-CoA oxaloacetate-lyase (acetyl-CoA-forming)
MNXR191213	L-arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)
MNXR191214	L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)
MNXR191215	nitric-oxide:ferricytochrome-c2 oxidoreductase
MNXR191216	nitric-oxide:ferricytochrome-c2 oxidoreductase
MNXR191217	D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase
MNXR191218	D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase
MNXR191219	D-Galactose:NADP+ 1-oxidoreductase
MNXR191220	D-Galactose:NADP+ 1-oxidoreductase
MNXR191221	Citrate:CoA ligase (ADP-forming)
MNXR191222	CITRATE--COA-LIGASE-RXN
MNXR191223	Citrate:CoA ligase (ADP-forming)
MNXR191224	Acetyl-CoA:citrate CoA-transferase
MNXR191225	2.8.3.10-RXN
MNXR191226	Acetyl-CoA:citrate CoA-transferase
MNXR191227	CDP-ethanolamine:N-acylsphingosine ethanolaminephosphotransferase
MNXR191228	RXN-15020
MNXR191229	CDP-ethanolamine:N-acylsphingosine ethanolaminephosphotransferase
MNXR191230	GTP:3-phospho-D-glycerate 1-phosphotransferase
MNXR191231	1687
MNXR191232	Diphosphoglyceromutase
MNXR191233	50
MNXR191234	phosphatidylethanolamine phosphatidohydrolase
MNXR191235	Phosphatidylethanolamine phosphatidohydrolase
MNXR191236	2 3-Hydroxyanthranilate + 4 Oxygen <=> Cinnavalininate + 2 Superoxide + 2 Hydrogen peroxide + 2 H+
MNXR191237	R02670
MNXR191238	epoxide hydrolase
MNXR191239	epoxide hydrolase
MNXR191240	ATP:D-hexose 6-phosphotransferase
MNXR191241	ATP:D-hexose 6-phosphotransferase
MNXR191242	Sorbitol-6-phosphate phosphohydrolase
MNXR191243	Sorbitol-6-phosphate phosphohydrolase
MNXR191244	dATP:D-hexose 6-phosphotransferase
MNXR191245	dATP:D-hexose 6-phosphotransferase
MNXR191246	Indan-1-ol:NAD+ 1-oxidoreductase
MNXR191247	1 chebi:156384@rheaC:comp + 1 chebi:57540@rheaC:comp <?> 1 chebi:15378@rheaC:comp + 1 chebi:17404@rheaC:comp + 1 chebi:57945@rheaC:comp
MNXR191248	Indan-1-ol:NADP+ 1-oxidoreductase
MNXR191249	1 chebi:156384@rheaC:comp + 1 chebi:58349@rheaC:comp <?> 1 chebi:15378@rheaC:comp + 1 chebi:17404@rheaC:comp + 1 chebi:57783@rheaC:comp
MNXR191250	D-galactosyl-N-acylsphingosine galactohydrolase
MNXR191251	GALACTOSYLCERAMIDASE-RXN
MNXR191252	Vicianose + Mandelonitrile <=> Vicianin + H2O
MNXR191253	vicianin beta-glucosidase
MNXR191254	Glycoprotein-phosphatidylinositol phosphatidohydrolase
MNXR191255	Glycoprotein-phosphatidylinositol phosphatidohydrolase
MNXR191256	L 3 aminoisobutyrate transaminase
MNXR191258	Indole-3-acetyl-beta-1-D-glucoside:myo-inositol indoleacetyltransferase
MNXR191259	2.3.1.72-RXN
MNXR191260	Glycodeoxycholate Amidohydrolase
MNXR191261	Glycodeoxycholate amidohydrolase
MNXR191262	CMP-2-aminoethylphosphonate + N-Acylsphingosine <=> Ceramide 2-aminoethylphosphonate + CMP
MNXR191263	R04921
MNXR191264	Cobyrinate + 1-Aminopropan-2-ol + 6 Ammonia <=> Cobinamide + 7 H2O
MNXR191265	R04975
MNXR191266	beta-D-galactopyranosyl-(1->3)-N-acetyl-D-hexosamine:phosphate galactosyltransferase
MNXR191267	beta-D-Galactopyranosyl-(13)-N-acetyl-D-hexosamine:phosphate galactosyltransferase
MNXR191268	2,4,6-trichlorophenol,FADH2:oxygen oxidoreductase (dechlorinating)
MNXR191269	RXN-20721
MNXR191270	4-keto-anhydrotetracycline:FADH2 oxidoreductase (7-halogenating)
MNXR191271	4-keto-anhydrotetracycline:FADH2 oxidoreductase (7-halogenating)
MNXR191272	Clavaminic acid <=> Clavulanate-9-aldehyde
MNXR191273	RXN-8892
MNXR191274	acetone:carbon-dioxide ligase (AMP-forming)
MNXR191275	acetone:carbon-dioxide ligase (AMP-forming)
MNXR191276	protein-N(pi)-phosphohistidine:D-sorbitol 6-phosphotransferase
MNXR191277	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase
MNXR191278	9alpha-Copalyl-diphosphate diphosphate-lyase (aphidicolan-16beta-ol-forming)
MNXR191279	1 chebi:15377@rheaC:comp + 1 chebi:58622@rheaC:comp <?> 1 chebi:29519@rheaC:comp + 1 chebi:33019@rheaC:comp
MNXR191280	Geranylgeranyl diphosphate <=> Cembrene
MNXR191281	R06321
MNXR191282	menth-8-en-2-ol:NAD+ oxidoreductase
MNXR191283	menth-8-en-2-ol:NAD+ oxidoreductase
MNXR191284	RXN-9390
MNXR191285	monocyclic monoterpene ketone monooxygenase
MNXR191286	3-Hexaprenyl-4-hydroxybenzoate + Oxygen <=> 3-Hexaprenyl-4,5-dihydroxybenzoate + H2O
MNXR191287	R06865
MNXR191288	2-Naphthoic acid + FADH2 + Oxygen <=> 1-Hydroxy-2-naphthoate + FAD + H2O
MNXR191289	rxn39782
MNXR191290	Mannitol-1-phosphate 5-dehydrogenase
MNXR191291	secondary/obsolete/fantasy identifier
MNXR191292	CYST II
MNXR191294	Lysoplasmalogen ethanolamine phosphohydrolase
MNXR191295	Lysoplasmalogen ethanolamine phosphohydrolase
MNXR191296	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine ethanolaminehydrolase
MNXR191297	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine ethanolaminehydrolase
MNXR191298	geranyl-diphosphate diphosphate-lyase [(3R)-linalool-forming]
MNXR191299	geranyl-diphosphate diphosphate-lyase [(3S)-linalool-forming]
MNXR191300	3-Hydroxy-OPC8-CoA <=> trans-2-Enoyl-OPC8-CoA + H2O
MNXR191301	RXN-10697
MNXR191302	3-Hydroxy-OPC8-CoA + NAD+ <=> 3-Oxo-OPC8-CoA + NADH + H+
MNXR191303	RXN-10698
MNXR191304	3-Hydroxy-OPC6-CoA <=> trans-2-Enoyl-OPC6-CoA + H2O
MNXR191305	RXN-10704
MNXR191306	3-Hydroxy-OPC6-CoA + NAD+ <=> 3-Oxo-OPC6-CoA + NADH + H+
MNXR191307	RXN-10702
MNXR191308	3-Hydroxy-OPC4-CoA <=> trans-2-Enoyl-OPC4-CoA + H2O
MNXR191309	RXN-10705
MNXR191310	3-Hydroxy-OPC4-CoA + NAD+ <=> 3-Oxo-OPC4-CoA + NADH + H+
MNXR191311	RXN-10703
MNXR191312	Palmitoyl Coenzyme A Hydrolase
MNXR191314	chlorophyllide-a,NADPH:oxygen 7(1)-oxidoreductase (hydroxylating)
MNXR191315	1 chebi:15378@rheaC:comp + 1 chebi:15379@rheaC:comp + 1 chebi:57783@rheaC:comp + 1 chebi:83348@rheaC:comp <?> 1 chebi:15377@rheaC:comp + 1 chebi:58349@rheaC:comp + 1 chebi:83357@rheaC:comp
MNXR191316	RXN-7676
MNXR191317	3'-phosphoadenylyl-sulfate:desulfo-p-hydroxybenzylglucosinolate sulfotransferase
MNXR191318	RXN-18762
MNXR191319	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al + Oxygen + 2 H+ + 2 Reduced adrenal ferredoxin <=> 3alpha,7alpha-Dihydroxy-5beta-cholestanate + H2O + 2 Oxidized adrenal ferredoxin
MNXR191320	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-al 26-hydroxylase
MNXR191321	benzoate,NADPH:oxygen oxidoreductase (2-hydroxylating)
MNXR191322	RXN-11271
